date,SPX unhedged,single 30d 30-delta,ladder 30/60/90 50-delta,ladder 30/60/90 30-delta,ladder 30/60/90 10-delta,ladder 30/60/90 5-delta
2006-06-13,0.9376647459081715,0.9376647459081715,0.9376647459081715,0.9376647459081715,0.9376647459081715,0.9376647459081715
2006-06-14,0.9425304971495126,0.9425304971495126,0.9425304971495126,0.9425304971495126,0.9425304971495126,0.9425304971495126
2006-06-15,0.9625452093422426,0.9625452093422426,0.9625452093422426,0.9625452093422426,0.9625452093422426,0.9625452093422426
2006-06-16,0.9590050879666524,0.9590050879666524,0.9590050879666524,0.9590050879666524,0.9590050879666524,0.9590050879666524
2006-06-19,0.9502697235333785,0.9502697235333785,0.9502697235333785,0.9502697235333785,0.9502697235333785,0.9502697235333785
2006-06-20,0.9502543983326182,0.9502543983326182,0.9502543983326182,0.9502543983326182,0.9502543983326182,0.9502543983326182
2006-06-21,0.9595108195917368,0.9595108195917368,0.9595108195917368,0.9595108195917368,0.9595108195917368,0.9595108195917368
2006-06-22,0.9544535033408938,0.955165807450283,0.9538455888531457,0.9542088426866235,0.9534940654628926,0.9534940654628926
2006-06-23,0.9536106172990867,0.9536696193220133,0.9527289224224701,0.9527839171677841,0.9516495966389802,0.9516495966389802
2006-06-26,0.958254153129406,0.9569432563225769,0.9569497444935163,0.956495315485571,0.955236685468473,0.955236685468473
2006-06-27,0.9495494390976523,0.9483255894311406,0.9493668436533066,0.9493538190858145,0.94762903021956,0.94762903021956
2006-06-28,0.9547600073560965,0.954807515478453,0.9545253062291663,0.954807515478453,0.9527874927954199,0.9527874927954199
2006-06-29,0.9753494145773309,0.9692354441892067,0.9735918440776753,0.974305326473246,0.973171005944442,0.973171005944442
2006-06-30,0.9733035002758538,0.9675408548986075,0.9706256920196696,0.9708037008231039,0.9701355391434563,0.9701355391434563
2006-07-03,0.9809584380555387,0.9744575115647693,0.9772633835220145,0.9773487694584805,0.9767039165048347,0.9767039165048347
2006-07-05,0.9738475449028384,0.9677485932114591,0.9709761569998994,0.971047070483147,0.9696641322836613,0.9696641322836613
2006-07-06,0.9762765892233188,0.9694916153530085,0.9736631196779025,0.974042292697873,0.972068886160937,0.972068886160937
2006-07-07,0.969686752896463,0.9626368117187695,0.9673273213633595,0.9673707378258966,0.9665549592378594,0.9665549592378594
2006-07-10,0.971111996567155,0.9633860714142397,0.9686442425485429,0.968929345968271,0.9669559394313348,0.9669559394313348
2006-07-11,0.9750812235640288,0.9679773376796595,0.9721034288256762,0.9719731785409468,0.9698754625157163,0.9698754625157163
2006-07-12,0.9644148838349782,0.9577485270185514,0.9622022405927321,0.9622992043634159,0.9593157861839564,0.9593157861839564
2006-07-13,0.9519171826150923,0.9473609976236204,0.9527456766839171,0.9527312042306987,0.9504781021230875,0.9504781021230875
2006-07-14,0.9472506589836327,0.9483658577988805,0.9501953512883435,0.9503256015730731,0.9524233182003171,0.9524233182003171
2006-07-17,0.9459403543186417,0.9427674006871639,0.9479574527704591,0.9487331661379531,0.9491060932969292,0.9491060932969292
2006-07-18,0.9477563906087171,0.9405948871860378,0.9495671894971488,0.9499405737276773,0.9509039692241036,0.9509039692241036
2006-07-19,0.9653420584809661,0.9556886378961565,0.9640608399432441,0.9639551925087837,0.9632637234090409,0.9632637234090409
2006-07-20,0.9571584012750568,0.9476678354686449,0.9567115770084521,0.9573295423666132,0.9566769196369621,0.9566769196369621
2006-07-21,0.9503846625390793,0.9420620706565392,0.9510403426081792,0.9515092431722245,0.9499709182883442,0.9499709182883442
2006-07-24,0.9661849445227735,0.9547066908206602,0.9629198341738635,0.9639039475359438,0.9610681462648735,0.9610681462648735
2006-07-25,0.9722920370256852,0.9588841924976921,0.9679310888034012,0.9681785644534215,0.9671141678427562,0.9671141678427562
2006-07-26,0.9719242322074421,0.9572322358796838,0.9671906836323705,0.9669287355291316,0.9657400297311789,0.9657400297311789
2006-07-27,0.9679396800098082,0.95436015340963,0.963622255357683,0.9637221140993139,0.9617953230555214,0.9617953230555214
2006-07-28,0.9797017715932079,0.9648550022316729,0.9746082383749922,0.9741856484439253,0.9724297823815707,0.9724297823815707
2006-07-31,0.9782535401213757,0.963177296589329,0.972610071167864,0.9728995161952009,0.9715010390457185,0.9715010390457185
2006-08-01,0.9738552075032184,0.9586081965055612,0.9688201399259027,0.9678070816573853,0.9671466897537428,0.9671466897537428
2006-08-02,0.9797017715932079,0.9638218254007365,0.974043820324978,0.9732999459377497,0.9729347882028324,0.9729347882028324
2006-08-03,0.9810197388585791,0.9640803882865902,0.9747841896434017,0.97401426536899,0.9732295643035299,0.9732295643035299
